"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2207","test_fail2ban_status[AT-VIE]","tests","Sat May 16 05:17:10 UTC 2026","passed","Sat May 16 05:17:12 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2310","test_os_version[NL-AMS]","tests","Sat May 16 05:16:44 UTC 2026","passed","Sat May 16 05:16:46 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Sat May 16 05:17:19 UTC 2026","skipped","Sat May 16 05:17:19 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2977","test_os_version[RU-MOW]","tests","Sat May 16 05:16:49 UTC 2026","passed","Sat May 16 05:16:52 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1807","Audit: Fail2Ban Service with Self-Healing","tests","Sat May 16 05:17:57 UTC 2026","passed","Sat May 16 05:17:58 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1108","Audit: OS Distribution Compliance","tests","Sat May 16 05:17:44 UTC 2026","passed","Sat May 16 05:17:45 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2951","test_os_version[AT-VIE]","tests","Sat May 16 05:16:46 UTC 2026","passed","Sat May 16 05:16:49 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1963","test_fail2ban_status[NL-AMS]","tests","Sat May 16 05:17:08 UTC 2026","passed","Sat May 16 05:17:10 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2442","test_fail2ban_status[DE-DUS]","tests","Sat May 16 05:17:15 UTC 2026","passed","Sat May 16 05:17:17 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","327","Audit: Firewall (UFW) Status","tests","Sat May 16 05:17:49 UTC 2026","passed","Sat May 16 05:17:50 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1761","Audit: Fail2Ban Service with Self-Healing","tests","Sat May 16 05:17:53 UTC 2026","passed","Sat May 16 05:17:55 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","339","Smoke Test: SSH Connectivity","tests","Sat May 16 05:17:43 UTC 2026","passed","Sat May 16 05:17:44 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","337","Audit: Firewall (UFW) Status","tests","Sat May 16 05:17:50 UTC 2026","failed","Sat May 16 05:17:50 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","15416","Network: Download Speed via Global CDN","tests","Sat May 16 05:17:27 UTC 2026","passed","Sat May 16 05:17:43 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2542","test_fail2ban_status[RU-MOW]","tests","Sat May 16 05:17:12 UTC 2026","passed","Sat May 16 05:17:15 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","491","test_ssh_root_login_disabled[DE-DUS]","tests","Sat May 16 05:17:18 UTC 2026","skipped","Sat May 16 05:17:19 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","457","test_telegram_connection","tests","Sat May 16 05:17:58 UTC 2026","passed","Sat May 16 05:17:59 UTC 2026","","test_telegram_api","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","337","test_ssh_root_login_disabled[RU-MOW]","tests","Sat May 16 05:17:18 UTC 2026","skipped","Sat May 16 05:17:18 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3894","Network: Download Speed via Global CDN","tests","Sat May 16 05:17:20 UTC 2026","passed","Sat May 16 05:17:24 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","11385","test_os_version[DE-DUS]","tests","Sat May 16 05:16:52 UTC 2026","passed","Sat May 16 05:17:04 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","338","Audit: Firewall (UFW) Status","tests","Sat May 16 05:17:50 UTC 2026","passed","Sat May 16 05:17:50 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","1064","Audit: Firewall (UFW) Status","tests","Sat May 16 05:17:50 UTC 2026","passed","Sat May 16 05:17:51 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","320","test_firewall_status[NL-AMS]","tests","Sat May 16 05:17:04 UTC 2026","passed","Sat May 16 05:17:04 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Sat May 16 05:17:19 UTC 2026","skipped","Sat May 16 05:17:19 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","293","Smoke Test: SSH Connectivity","tests","Sat May 16 05:17:43 UTC 2026","passed","Sat May 16 05:17:43 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","438","Smoke Test: SSH Connectivity","tests","Sat May 16 05:17:44 UTC 2026","passed","Sat May 16 05:17:44 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","3381","test_firewall_status[DE-DUS]","tests","Sat May 16 05:17:05 UTC 2026","passed","Sat May 16 05:17:08 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1531","Network: Download Speed via Global CDN","tests","Sat May 16 05:17:19 UTC 2026","passed","Sat May 16 05:17:20 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","268","Smoke Test: SSH Connectivity","tests","Sat May 16 05:17:43 UTC 2026","passed","Sat May 16 05:17:43 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
