"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Standardization check: Ensures the node runs a supported Linux version.","977","Audit: OS Distribution Compliance","tests","Wed Apr 15 04:36:08 UTC 2026","passed","Wed Apr 15 04:36:09 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","303","test_ssh_root_login_disabled[RU-MOW]","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","909","Audit: OS Distribution Compliance","tests","Wed Apr 15 04:36:04 UTC 2026","passed","Wed Apr 15 04:36:05 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","228","test_ssh_root_login_disabled[AT-VIE]","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1755","test_fail2ban_status[DE-DUS]","tests","Wed Apr 15 04:35:48 UTC 2026","passed","Wed Apr 15 04:35:49 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","269","Audit: Firewall (UFW) Status","tests","Wed Apr 15 04:36:09 UTC 2026","passed","Wed Apr 15 04:36:09 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2523","test_os_version[AT-VIE]","tests","Wed Apr 15 04:35:32 UTC 2026","passed","Wed Apr 15 04:35:34 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","288","test_firewall_status[AT-VIE]","tests","Wed Apr 15 04:35:41 UTC 2026","passed","Wed Apr 15 04:35:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1377","Audit: Fail2Ban Service with Self-Healing","tests","Wed Apr 15 04:36:11 UTC 2026","passed","Wed Apr 15 04:36:12 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1289","Audit: OS Distribution Compliance","tests","Wed Apr 15 04:36:06 UTC 2026","passed","Wed Apr 15 04:36:08 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1357","Audit: Fail2Ban Service with Self-Healing","tests","Wed Apr 15 04:36:14 UTC 2026","passed","Wed Apr 15 04:36:16 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1799","Audit: Fail2Ban Service with Self-Healing","tests","Wed Apr 15 04:36:12 UTC 2026","passed","Wed Apr 15 04:36:14 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2704","test_os_version[RU-MOW]","tests","Wed Apr 15 04:35:34 UTC 2026","passed","Wed Apr 15 04:35:37 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1764","test_fail2ban_status[AT-VIE]","tests","Wed Apr 15 04:35:44 UTC 2026","passed","Wed Apr 15 04:35:45 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","987","Audit: OS Distribution Compliance","tests","Wed Apr 15 04:36:05 UTC 2026","passed","Wed Apr 15 04:36:06 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","303","test_firewall_status[RU-MOW]","tests","Wed Apr 15 04:35:41 UTC 2026","failed","Wed Apr 15 04:35:42 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","307","Audit: Firewall (UFW) Status","tests","Wed Apr 15 04:36:09 UTC 2026","passed","Wed Apr 15 04:36:10 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","303","Audit: Firewall (UFW) Status","tests","Wed Apr 15 04:36:09 UTC 2026","failed","Wed Apr 15 04:36:09 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","222","test_ssh_root_login_disabled[DE-DUS]","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3342","Network: Download Speed via Global CDN","tests","Wed Apr 15 04:35:54 UTC 2026","passed","Wed Apr 15 04:35:58 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3740","test_os_version[DE-DUS]","tests","Wed Apr 15 04:35:37 UTC 2026","passed","Wed Apr 15 04:35:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","227","Smoke Test: SSH Connectivity","tests","Wed Apr 15 04:36:04 UTC 2026","passed","Wed Apr 15 04:36:04 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","216","test_ssh_root_login_disabled[NL-AMS]","tests","Wed Apr 15 04:35:50 UTC 2026","skipped","Wed Apr 15 04:35:50 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1581","test_fail2ban_status[NL-AMS]","tests","Wed Apr 15 04:35:42 UTC 2026","passed","Wed Apr 15 04:35:44 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1233","Audit: Fail2Ban Service with Self-Healing","tests","Wed Apr 15 04:36:10 UTC 2026","passed","Wed Apr 15 04:36:11 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1237","Network: Download Speed via Global CDN","tests","Wed Apr 15 04:35:51 UTC 2026","passed","Wed Apr 15 04:35:52 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
