"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2974","Network: Download Speed via Global CDN","tests","2026-09-03","passed","2026-09-03","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","20004","Network: Download Speed via Global CDN","tests","2026-09-03","broken","2026-09-03","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-09-03","skipped","2026-09-03","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","9442","Smoke Test: SSH Connectivity","tests","2026-09-03","broken","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","9429","test_fail2ban_status[AT-VIE]","tests","2026-09-03","broken","2026-09-03","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","385","Audit: Firewall (UFW) Status","tests","2026-09-03","failed","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","7659","Audit: Fail2Ban Service with Self-Healing","tests","2026-09-03","broken","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","20016","Audit: Firewall (UFW) Status","tests","2026-09-03","broken","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","20016","Audit: Fail2Ban Service with Self-Healing","tests","2026-09-03","broken","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","599","test_telegram_connection","tests","2026-09-03","passed","2026-09-03","","test_telegram_api","",""
"Standardization check: Ensures the node runs a supported Linux version.","1610","Audit: OS Distribution Compliance","tests","2026-09-03","passed","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-09-03","skipped","2026-09-03","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","10055","test_os_version[NL-AMS]","tests","2026-09-03","broken","2026-09-03","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-09-03","skipped","2026-09-03","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","20020","Audit: Fail2Ban Service with Self-Healing","tests","2026-09-03","broken","2026-09-03","TestSecurityInfrastructure","Infrastructure Security Audit","",""
