"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3648","Network: Download Speed via Global CDN","tests","2026-06-02","passed","2026-06-02","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1324","Network: Download Speed via Global CDN","tests","2026-06-02","passed","2026-06-02","TestNetworkPerformance","Network Performance & Capacity","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","458","test_telegram_connection","tests","2026-06-02","passed","2026-06-02","","test_telegram_api","",""
"Standardization check: Ensures the node runs a supported Linux version.","1266","Audit: OS Distribution Compliance","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1131","Audit: OS Distribution Compliance","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2604","test_os_version[AT-VIE]","tests","2026-06-02","passed","2026-06-02","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","980","Audit: OS Distribution Compliance","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1797","test_fail2ban_status[AT-VIE]","tests","2026-06-02","passed","2026-06-02","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-02","skipped","2026-06-02","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2573","Network: Download Speed via Global CDN","tests","2026-06-02","passed","2026-06-02","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","543","Smoke Test: SSH Connectivity","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","233","test_ssh_root_login_disabled[AT-VIE]","tests","2026-06-02","skipped","2026-06-02","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","297","Audit: Firewall (UFW) Status","tests","2026-06-02","failed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","1094","Audit: Firewall (UFW) Status","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1690","test_fail2ban_status[NL-AMS]","tests","2026-06-02","passed","2026-06-02","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","9287","test_os_version[DE-DUS]","tests","2026-06-02","passed","2026-06-02","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","224","Smoke Test: SSH Connectivity","tests","2026-06-02","passed","2026-06-02","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-02","skipped","2026-06-02","TestNetworkPerformance","Network Performance & Capacity","",""
