"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","364","Audit: Firewall (UFW) Status","tests","Thu Apr 23 04:41:33 UTC 2026","passed","Thu Apr 23 04:41:34 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2030","test_fail2ban_status[NL-AMS]","tests","Thu Apr 23 04:41:01 UTC 2026","passed","Thu Apr 23 04:41:03 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","356","test_firewall_status[AT-VIE]","tests","Thu Apr 23 04:41:00 UTC 2026","passed","Thu Apr 23 04:41:00 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1197","Audit: OS Distribution Compliance","tests","Thu Apr 23 04:41:28 UTC 2026","passed","Thu Apr 23 04:41:29 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu Apr 23 04:41:12 UTC 2026","skipped","Thu Apr 23 04:41:12 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","512","test_firewall_status[DE-DUS]","tests","Thu Apr 23 04:41:01 UTC 2026","passed","Thu Apr 23 04:41:01 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3637","Network: Download Speed via Global CDN","tests","Thu Apr 23 04:41:14 UTC 2026","passed","Thu Apr 23 04:41:18 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2307","test_fail2ban_status[AT-VIE]","tests","Thu Apr 23 04:41:03 UTC 2026","passed","Thu Apr 23 04:41:06 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2886","test_fail2ban_status[RU-MOW]","tests","Thu Apr 23 04:41:06 UTC 2026","passed","Thu Apr 23 04:41:09 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu Apr 23 04:41:12 UTC 2026","skipped","Thu Apr 23 04:41:12 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
