"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu May 28 05:58:02 UTC 2026","skipped","Thu May 28 05:58:02 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","198","test_ssh_root_login_disabled[DE-DUS]","tests","Thu May 28 05:58:02 UTC 2026","skipped","Thu May 28 05:58:02 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1086","Audit: OS Distribution Compliance","tests","Thu May 28 05:58:16 UTC 2026","passed","Thu May 28 05:58:17 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","209","test_ssh_root_login_disabled[AT-VIE]","tests","Thu May 28 05:58:01 UTC 2026","skipped","Thu May 28 05:58:02 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","883","Audit: OS Distribution Compliance","tests","Thu May 28 05:58:15 UTC 2026","passed","Thu May 28 05:58:16 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","177","test_ssh_root_login_disabled[NL-AMS]","tests","Thu May 28 05:58:01 UTC 2026","skipped","Thu May 28 05:58:01 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu May 28 05:58:02 UTC 2026","skipped","Thu May 28 05:58:02 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","253","Audit: Firewall (UFW) Status","tests","Thu May 28 05:58:18 UTC 2026","failed","Thu May 28 05:58:18 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","824","Audit: OS Distribution Compliance","tests","Thu May 28 05:58:17 UTC 2026","passed","Thu May 28 05:58:18 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","252","Audit: Firewall (UFW) Status","tests","Thu May 28 05:58:18 UTC 2026","passed","Thu May 28 05:58:18 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
