"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","6184","Network: Download Speed via Global CDN","tests","Tue May 19 05:56:36 UTC 2026","passed","Tue May 19 05:56:42 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue May 19 05:56:22 UTC 2026","skipped","Tue May 19 05:56:22 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","179","Smoke Test: SSH Connectivity","tests","Tue May 19 05:56:42 UTC 2026","passed","Tue May 19 05:56:42 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2261","test_os_version[RU-MOW]","tests","Tue May 19 05:56:07 UTC 2026","passed","Tue May 19 05:56:09 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1902","test_fail2ban_status[RU-MOW]","tests","Tue May 19 05:56:18 UTC 2026","passed","Tue May 19 05:56:20 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","244","Audit: Firewall (UFW) Status","tests","Tue May 19 05:56:47 UTC 2026","failed","Tue May 19 05:56:47 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","374","test_telegram_connection","tests","Tue May 19 05:56:53 UTC 2026","passed","Tue May 19 05:56:53 UTC 2026","","test_telegram_api","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1615","test_fail2ban_status[DE-DUS]","tests","Tue May 19 05:56:20 UTC 2026","passed","Tue May 19 05:56:21 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue May 19 05:56:22 UTC 2026","skipped","Tue May 19 05:56:22 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","179","test_ssh_root_login_disabled[NL-AMS]","tests","Tue May 19 05:56:21 UTC 2026","skipped","Tue May 19 05:56:21 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","245","Smoke Test: SSH Connectivity","tests","Tue May 19 05:56:42 UTC 2026","passed","Tue May 19 05:56:43 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","1571","test_os_version[NL-AMS]","tests","Tue May 19 05:56:03 UTC 2026","passed","Tue May 19 05:56:04 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2281","test_os_version[AT-VIE]","tests","Tue May 19 05:56:04 UTC 2026","passed","Tue May 19 05:56:07 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","236","test_firewall_status[NL-AMS]","tests","Tue May 19 05:56:14 UTC 2026","passed","Tue May 19 05:56:14 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","252","Audit: Firewall (UFW) Status","tests","Tue May 19 05:56:47 UTC 2026","passed","Tue May 19 05:56:47 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","877","Audit: OS Distribution Compliance","tests","Tue May 19 05:56:43 UTC 2026","passed","Tue May 19 05:56:44 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","281","Audit: Firewall (UFW) Status","tests","Tue May 19 05:56:46 UTC 2026","passed","Tue May 19 05:56:47 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
