"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","293","test_ssh_root_login_disabled[DE-DUS]","tests","Sat Apr 18 04:21:15 UTC 2026","skipped","Sat Apr 18 04:21:15 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","303","Smoke Test: SSH Connectivity","tests","Sat Apr 18 04:21:39 UTC 2026","passed","Sat Apr 18 04:21:39 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Sat Apr 18 04:21:15 UTC 2026","skipped","Sat Apr 18 04:21:15 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","4927","test_os_version[DE-DUS]","tests","Sat Apr 18 04:20:58 UTC 2026","passed","Sat Apr 18 04:21:03 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","598","test_telegram_connection","tests","Sat Apr 18 04:21:53 UTC 2026","passed","Sat Apr 18 04:21:54 UTC 2026","","test_telegram_api","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1646","Network: Download Speed via Global CDN","tests","Sat Apr 18 04:21:15 UTC 2026","passed","Sat Apr 18 04:21:17 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","333","test_firewall_status[NL-AMS]","tests","Sat Apr 18 04:21:03 UTC 2026","passed","Sat Apr 18 04:21:03 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1686","Audit: Fail2Ban Service with Self-Healing","tests","Sat Apr 18 04:21:46 UTC 2026","passed","Sat Apr 18 04:21:47 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2933","Network: Download Speed via Global CDN","tests","Sat Apr 18 04:21:28 UTC 2026","passed","Sat Apr 18 04:21:31 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2704","test_fail2ban_status[RU-MOW]","tests","Sat Apr 18 04:21:09 UTC 2026","passed","Sat Apr 18 04:21:12 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1560","Audit: OS Distribution Compliance","tests","Sat Apr 18 04:21:41 UTC 2026","passed","Sat Apr 18 04:21:43 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3112","test_os_version[RU-MOW]","tests","Sat Apr 18 04:20:55 UTC 2026","passed","Sat Apr 18 04:20:58 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","6747","Network: Download Speed via Global CDN","tests","Sat Apr 18 04:21:31 UTC 2026","passed","Sat Apr 18 04:21:38 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2433","test_os_version[NL-AMS]","tests","Sat Apr 18 04:20:49 UTC 2026","passed","Sat Apr 18 04:20:52 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","343","Audit: Firewall (UFW) Status","tests","Sat Apr 18 04:21:44 UTC 2026","passed","Sat Apr 18 04:21:45 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1282","Audit: OS Distribution Compliance","tests","Sat Apr 18 04:21:43 UTC 2026","passed","Sat Apr 18 04:21:44 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","310","Smoke Test: SSH Connectivity","tests","Sat Apr 18 04:21:38 UTC 2026","passed","Sat Apr 18 04:21:38 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
