"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","265","test_ssh_root_login_disabled[RU-MOW]","tests","Thu Apr 09 04:22:37 UTC 2026","skipped","Thu Apr 09 04:22:37 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1001","Audit: Fail2Ban Service with Self-Healing","tests","Thu Apr 09 04:22:55 UTC 2026","passed","Thu Apr 09 04:22:56 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1238","Audit: Fail2Ban Service with Self-Healing","tests","Thu Apr 09 04:22:56 UTC 2026","passed","Thu Apr 09 04:22:58 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","5385","Network: Download Speed via Global CDN","tests","Thu Apr 09 04:22:45 UTC 2026","passed","Thu Apr 09 04:22:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","354","test_telegram_connection","tests","Thu Apr 09 04:23:00 UTC 2026","passed","Thu Apr 09 04:23:01 UTC 2026","","test_telegram_api","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1467","test_fail2ban_status[DE-DUS]","tests","Thu Apr 09 04:22:35 UTC 2026","passed","Thu Apr 09 04:22:37 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu Apr 09 04:22:38 UTC 2026","skipped","Thu Apr 09 04:22:38 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","705","Audit: OS Distribution Compliance","tests","Thu Apr 09 04:22:51 UTC 2026","passed","Thu Apr 09 04:22:52 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","252","Audit: Firewall (UFW) Status","tests","Thu Apr 09 04:22:55 UTC 2026","passed","Thu Apr 09 04:22:55 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Thu Apr 09 04:22:38 UTC 2026","skipped","Thu Apr 09 04:22:38 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","263","Audit: Firewall (UFW) Status","tests","Thu Apr 09 04:22:55 UTC 2026","failed","Thu Apr 09 04:22:55 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","168","Smoke Test: SSH Connectivity","tests","Thu Apr 09 04:22:50 UTC 2026","passed","Thu Apr 09 04:22:50 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2398","Network: Download Speed via Global CDN","tests","Thu Apr 09 04:22:42 UTC 2026","passed","Thu Apr 09 04:22:45 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1260","test_fail2ban_status[NL-AMS]","tests","Thu Apr 09 04:22:30 UTC 2026","passed","Thu Apr 09 04:22:32 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3659","Network: Download Speed via Global CDN","tests","Thu Apr 09 04:22:39 UTC 2026","passed","Thu Apr 09 04:22:42 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","210","test_ssh_root_login_disabled[AT-VIE]","tests","Thu Apr 09 04:22:37 UTC 2026","skipped","Thu Apr 09 04:22:37 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2355","test_os_version[AT-VIE]","tests","Thu Apr 09 04:22:21 UTC 2026","passed","Thu Apr 09 04:22:24 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","888","Audit: OS Distribution Compliance","tests","Thu Apr 09 04:22:52 UTC 2026","passed","Thu Apr 09 04:22:52 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","167","test_ssh_root_login_disabled[NL-AMS]","tests","Thu Apr 09 04:22:37 UTC 2026","skipped","Thu Apr 09 04:22:37 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","299","test_firewall_status[DE-DUS]","tests","Thu Apr 09 04:22:30 UTC 2026","passed","Thu Apr 09 04:22:30 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2031","test_fail2ban_status[RU-MOW]","tests","Thu Apr 09 04:22:33 UTC 2026","passed","Thu Apr 09 04:22:35 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1614","test_fail2ban_status[AT-VIE]","tests","Thu Apr 09 04:22:32 UTC 2026","passed","Thu Apr 09 04:22:33 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1119","Audit: Fail2Ban Service with Self-Healing","tests","Thu Apr 09 04:22:59 UTC 2026","passed","Thu Apr 09 04:23:00 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","215","test_firewall_status[NL-AMS]","tests","Thu Apr 09 04:22:29 UTC 2026","passed","Thu Apr 09 04:22:29 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","264","Smoke Test: SSH Connectivity","tests","Thu Apr 09 04:22:50 UTC 2026","passed","Thu Apr 09 04:22:51 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
