"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","289","Smoke Test: SSH Connectivity","tests","Mon Mar 23 04:16:01 UTC 2026","passed","Mon Mar 23 04:16:01 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","1809","test_os_version[NL-AMS]","tests","Mon Mar 23 04:15:20 UTC 2026","passed","Mon Mar 23 04:15:22 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1722","Audit: Fail2Ban Service with Self-Healing","tests","Mon Mar 23 04:16:09 UTC 2026","passed","Mon Mar 23 04:16:11 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","512","test_firewall_status[RU-MOW]","tests","Mon Mar 23 04:15:31 UTC 2026","passed","Mon Mar 23 04:15:32 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","288","Audit: Firewall (UFW) Status","tests","Mon Mar 23 04:16:05 UTC 2026","passed","Mon Mar 23 04:16:06 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","227","test_ssh_root_login_disabled[DE-DUS]","tests","Mon Mar 23 04:15:40 UTC 2026","skipped","Mon Mar 23 04:15:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1783","test_fail2ban_status[DE-DUS]","tests","Mon Mar 23 04:15:38 UTC 2026","passed","Mon Mar 23 04:15:40 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1362","Audit: Fail2Ban Service with Self-Healing","tests","Mon Mar 23 04:16:08 UTC 2026","passed","Mon Mar 23 04:16:09 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3409","test_os_version[DE-DUS]","tests","Mon Mar 23 04:15:27 UTC 2026","passed","Mon Mar 23 04:15:31 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2525","test_os_version[AT-VIE]","tests","Mon Mar 23 04:15:22 UTC 2026","passed","Mon Mar 23 04:15:25 UTC 2026","TestSecurityRules","test_audit_rules","",""
