"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2840","Network: Download Speed via Global CDN","tests","Sun May 17 05:38:44 UTC 2026","passed","Sun May 17 05:38:47 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","350","Smoke Test: SSH Connectivity","tests","Sun May 17 05:38:59 UTC 2026","passed","Sun May 17 05:39:00 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","6429","test_os_version[DE-DUS]","tests","Sun May 17 05:38:20 UTC 2026","passed","Sun May 17 05:38:27 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3326","test_os_version[RU-MOW]","tests","Sun May 17 05:38:17 UTC 2026","passed","Sun May 17 05:38:20 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1575","Audit: OS Distribution Compliance","tests","Sun May 17 05:39:02 UTC 2026","passed","Sun May 17 05:39:04 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","380","test_firewall_status[AT-VIE]","tests","Sun May 17 05:38:27 UTC 2026","passed","Sun May 17 05:38:28 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","320","test_ssh_root_login_disabled[NL-AMS]","tests","Sun May 17 05:38:41 UTC 2026","skipped","Sun May 17 05:38:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","317","Smoke Test: SSH Connectivity","tests","Sun May 17 05:38:58 UTC 2026","passed","Sun May 17 05:38:59 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2537","test_fail2ban_status[DE-DUS]","tests","Sun May 17 05:38:38 UTC 2026","passed","Sun May 17 05:38:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Sun May 17 05:38:43 UTC 2026","skipped","Sun May 17 05:38:43 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
