"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon May 25 06:15:07 UTC 2026","skipped","Mon May 25 06:15:07 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon May 25 06:15:07 UTC 2026","skipped","Mon May 25 06:15:07 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3331","test_os_version[AT-VIE]","tests","Mon May 25 06:14:41 UTC 2026","passed","Mon May 25 06:14:45 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","474","test_firewall_status[DE-DUS]","tests","Mon May 25 06:14:54 UTC 2026","passed","Mon May 25 06:14:55 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","328","Smoke Test: SSH Connectivity","tests","Mon May 25 06:15:22 UTC 2026","passed","Mon May 25 06:15:22 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","313","test_ssh_root_login_disabled[AT-VIE]","tests","Mon May 25 06:15:06 UTC 2026","skipped","Mon May 25 06:15:06 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1553","Audit: OS Distribution Compliance","tests","Mon May 25 06:15:26 UTC 2026","passed","Mon May 25 06:15:27 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2716","test_fail2ban_status[DE-DUS]","tests","Mon May 25 06:15:03 UTC 2026","passed","Mon May 25 06:15:05 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","354","test_ssh_root_login_disabled[NL-AMS]","tests","Mon May 25 06:15:05 UTC 2026","skipped","Mon May 25 06:15:06 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","392","test_ssh_root_login_disabled[RU-MOW]","tests","Mon May 25 06:15:06 UTC 2026","skipped","Mon May 25 06:15:06 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","679","test_telegram_connection","tests","Mon May 25 06:15:38 UTC 2026","passed","Mon May 25 06:15:39 UTC 2026","","test_telegram_api","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","6616","Network: Download Speed via Global CDN","tests","Mon May 25 06:15:15 UTC 2026","passed","Mon May 25 06:15:22 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","5108","test_os_version[DE-DUS]","tests","Mon May 25 06:14:48 UTC 2026","passed","Mon May 25 06:14:53 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","368","Audit: Firewall (UFW) Status","tests","Mon May 25 06:15:29 UTC 2026","failed","Mon May 25 06:15:30 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2941","test_fail2ban_status[RU-MOW]","tests","Mon May 25 06:15:00 UTC 2026","passed","Mon May 25 06:15:03 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","2179","Audit: Fail2Ban Service with Self-Healing","tests","Mon May 25 06:15:34 UTC 2026","passed","Mon May 25 06:15:36 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","405","test_firewall_status[AT-VIE]","tests","Mon May 25 06:14:53 UTC 2026","passed","Mon May 25 06:14:54 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3377","test_os_version[RU-MOW]","tests","Mon May 25 06:14:45 UTC 2026","passed","Mon May 25 06:14:48 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1868","Audit: Fail2Ban Service with Self-Healing","tests","Mon May 25 06:15:36 UTC 2026","passed","Mon May 25 06:15:38 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1805","Network: Download Speed via Global CDN","tests","Mon May 25 06:15:07 UTC 2026","passed","Mon May 25 06:15:09 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon May 25 06:15:07 UTC 2026","skipped","Mon May 25 06:15:07 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","392","test_firewall_status[RU-MOW]","tests","Mon May 25 06:14:54 UTC 2026","failed","Mon May 25 06:14:54 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","312","Smoke Test: SSH Connectivity","tests","Mon May 25 06:15:23 UTC 2026","passed","Mon May 25 06:15:23 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1860","Audit: Fail2Ban Service with Self-Healing","tests","Mon May 25 06:15:30 UTC 2026","passed","Mon May 25 06:15:32 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2999","test_os_version[NL-AMS]","tests","Mon May 25 06:14:38 UTC 2026","passed","Mon May 25 06:14:41 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3134","Network: Download Speed via Global CDN","tests","Mon May 25 06:15:09 UTC 2026","passed","Mon May 25 06:15:12 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","1323","Audit: OS Distribution Compliance","tests","Mon May 25 06:15:23 UTC 2026","passed","Mon May 25 06:15:24 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","387","Audit: Firewall (UFW) Status","tests","Mon May 25 06:15:29 UTC 2026","passed","Mon May 25 06:15:29 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1904","Audit: Fail2Ban Service with Self-Healing","tests","Mon May 25 06:15:32 UTC 2026","passed","Mon May 25 06:15:34 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","373","Audit: Firewall (UFW) Status","tests","Mon May 25 06:15:29 UTC 2026","passed","Mon May 25 06:15:29 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon May 25 06:15:07 UTC 2026","skipped","Mon May 25 06:15:07 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","1338","Audit: OS Distribution Compliance","tests","Mon May 25 06:15:27 UTC 2026","passed","Mon May 25 06:15:29 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2374","test_fail2ban_status[AT-VIE]","tests","Mon May 25 06:14:57 UTC 2026","passed","Mon May 25 06:15:00 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1373","Audit: OS Distribution Compliance","tests","Mon May 25 06:15:24 UTC 2026","passed","Mon May 25 06:15:26 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2558","test_fail2ban_status[NL-AMS]","tests","Mon May 25 06:14:55 UTC 2026","passed","Mon May 25 06:14:57 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","321","Smoke Test: SSH Connectivity","tests","Mon May 25 06:15:22 UTC 2026","passed","Mon May 25 06:15:22 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3353","Network: Download Speed via Global CDN","tests","Mon May 25 06:15:12 UTC 2026","passed","Mon May 25 06:15:15 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","318","test_ssh_root_login_disabled[DE-DUS]","tests","Mon May 25 06:15:06 UTC 2026","skipped","Mon May 25 06:15:07 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","371","Smoke Test: SSH Connectivity","tests","Mon May 25 06:15:22 UTC 2026","passed","Mon May 25 06:15:23 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","416","Audit: Firewall (UFW) Status","tests","Mon May 25 06:15:30 UTC 2026","passed","Mon May 25 06:15:30 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","395","test_firewall_status[NL-AMS]","tests","Mon May 25 06:14:53 UTC 2026","passed","Mon May 25 06:14:53 UTC 2026","TestSecurityRules","test_audit_rules","",""
