"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Fri May 22 05:55:31 UTC 2026","skipped","Fri May 22 05:55:31 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","4751","test_os_version[DE-DUS]","tests","Fri May 22 05:55:17 UTC 2026","passed","Fri May 22 05:55:22 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","266","test_firewall_status[AT-VIE]","tests","Fri May 22 05:55:22 UTC 2026","passed","Fri May 22 05:55:23 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1230","Audit: Fail2Ban Service with Self-Healing","tests","Fri May 22 05:55:50 UTC 2026","passed","Fri May 22 05:55:51 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","267","test_ssh_root_login_disabled[RU-MOW]","tests","Fri May 22 05:55:30 UTC 2026","skipped","Fri May 22 05:55:31 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","232","Audit: Firewall (UFW) Status","tests","Fri May 22 05:55:48 UTC 2026","passed","Fri May 22 05:55:48 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Fri May 22 05:55:31 UTC 2026","skipped","Fri May 22 05:55:31 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","181","test_ssh_root_login_disabled[NL-AMS]","tests","Fri May 22 05:55:30 UTC 2026","skipped","Fri May 22 05:55:30 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Fri May 22 05:55:31 UTC 2026","skipped","Fri May 22 05:55:31 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1607","Audit: Fail2Ban Service with Self-Healing","tests","Fri May 22 05:55:51 UTC 2026","passed","Fri May 22 05:55:53 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
