"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","247","test_ssh_root_login_disabled[DE-DUS]","tests","2026-06-05","skipped","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1541","Audit: Fail2Ban Service with Self-Healing","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","882","Audit: OS Distribution Compliance","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","193","Smoke Test: SSH Connectivity","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
    Verifies that the Telegram Bot API is accessible and can send documents.
    This acts as a 'Canary' test for our Disaster Recovery alerting channel.
    ","355","test_telegram_connection","tests","2026-06-05","passed","2026-06-05","","test_telegram_api","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1254","Audit: Fail2Ban Service with Self-Healing","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","20021","Network: Download Speed via Global CDN","tests","2026-06-05","broken","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2738","Network: Download Speed via Global CDN","tests","2026-06-05","passed","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","10015","test_fail2ban_status[NL-AMS]","tests","2026-06-05","broken","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1634","test_fail2ban_status[AT-VIE]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-05","skipped","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3591","Network: Download Speed via Global CDN","tests","2026-06-05","passed","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","20020","Audit: Firewall (UFW) Status","tests","2026-06-05","broken","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-05","skipped","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-05","skipped","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2014","test_fail2ban_status[RU-MOW]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","1097","Audit: OS Distribution Compliance","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","252","Audit: Firewall (UFW) Status","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1018","Audit: OS Distribution Compliance","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","8748","test_os_version[DE-DUS]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","20021","Audit: Fail2Ban Service with Self-Healing","tests","2026-06-05","broken","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","314","test_firewall_status[AT-VIE]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2397","test_os_version[RU-MOW]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","20021","Smoke Test: SSH Connectivity","tests","2026-06-05","broken","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-06-05","skipped","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","702","Audit: Firewall (UFW) Status","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1613","test_fail2ban_status[DE-DUS]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2455","test_os_version[AT-VIE]","tests","2026-06-05","passed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","209","test_ssh_root_login_disabled[AT-VIE]","tests","2026-06-05","skipped","2026-06-05","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","20021","Audit: OS Distribution Compliance","tests","2026-06-05","broken","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","257","Smoke Test: SSH Connectivity","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","10004","test_ssh_root_login_disabled[NL-AMS]","tests","2026-06-05","skipped","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","203","Smoke Test: SSH Connectivity","tests","2026-06-05","passed","2026-06-05","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","261","test_firewall_status[RU-MOW]","tests","2026-06-05","failed","2026-06-05","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","6354","Network: Download Speed via Global CDN","tests","2026-06-05","passed","2026-06-05","TestNetworkPerformance","Network Performance & Capacity","",""
