"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2864","Network: Download Speed via Global CDN","tests","Wed Mar 04 03:57:21 UTC 2026","passed","Wed Mar 04 03:57:24 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","1944","test_os_version[NL-AMS]","tests","Wed Mar 04 03:56:58 UTC 2026","passed","Wed Mar 04 03:57:00 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2379","test_fail2ban_status[RU-MOW]","tests","Wed Mar 04 03:57:14 UTC 2026","passed","Wed Mar 04 03:57:17 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","296","test_firewall_status[AT-VIE]","tests","Wed Mar 04 03:57:09 UTC 2026","passed","Wed Mar 04 03:57:10 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Mar 04 03:57:20 UTC 2026","skipped","Wed Mar 04 03:57:20 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Mar 04 03:57:20 UTC 2026","skipped","Wed Mar 04 03:57:20 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","251","test_ssh_root_login_disabled[AT-VIE]","tests","Wed Mar 04 03:57:19 UTC 2026","skipped","Wed Mar 04 03:57:19 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","266","test_firewall_status[NL-AMS]","tests","Wed Mar 04 03:57:09 UTC 2026","passed","Wed Mar 04 03:57:09 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","321","Smoke Test: SSH Connectivity","tests","Wed Mar 04 03:57:33 UTC 2026","passed","Wed Mar 04 03:57:33 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","314","test_ssh_root_login_disabled[RU-MOW]","tests","Wed Mar 04 03:57:19 UTC 2026","skipped","Wed Mar 04 03:57:19 UTC 2026","TestSecurityRules","test_audit_rules","",""
