"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2848","Network: Download Speed via Global CDN","tests","Wed Mar 11 03:59:07 UTC 2026","passed","Wed Mar 11 03:59:10 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","359","test_firewall_status[AT-VIE]","tests","Wed Mar 11 03:58:53 UTC 2026","passed","Wed Mar 11 03:58:53 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2415","test_fail2ban_status[DE-DUS]","tests","Wed Mar 11 03:59:02 UTC 2026","passed","Wed Mar 11 03:59:04 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","305","Smoke Test: SSH Connectivity","tests","Wed Mar 11 03:59:20 UTC 2026","passed","Wed Mar 11 03:59:21 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2947","test_fail2ban_status[RU-MOW]","tests","Wed Mar 11 03:58:59 UTC 2026","passed","Wed Mar 11 03:59:02 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2181","test_fail2ban_status[NL-AMS]","tests","Wed Mar 11 03:58:54 UTC 2026","passed","Wed Mar 11 03:58:56 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1695","Network: Download Speed via Global CDN","tests","Wed Mar 11 03:59:06 UTC 2026","passed","Wed Mar 11 03:59:07 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","1291","Audit: OS Distribution Compliance","tests","Wed Mar 11 03:59:25 UTC 2026","passed","Wed Mar 11 03:59:26 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","521","Audit: Firewall (UFW) Status","tests","Wed Mar 11 03:59:27 UTC 2026","passed","Wed Mar 11 03:59:28 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1729","Audit: Fail2Ban Service with Self-Healing","tests","Wed Mar 11 03:59:28 UTC 2026","passed","Wed Mar 11 03:59:30 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","297","test_ssh_root_login_disabled[NL-AMS]","tests","Wed Mar 11 03:59:04 UTC 2026","skipped","Wed Mar 11 03:59:05 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Mar 11 03:59:06 UTC 2026","skipped","Wed Mar 11 03:59:06 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","2372","Audit: Fail2Ban Service with Self-Healing","tests","Wed Mar 11 03:59:32 UTC 2026","passed","Wed Mar 11 03:59:34 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2369","test_fail2ban_status[AT-VIE]","tests","Wed Mar 11 03:58:56 UTC 2026","passed","Wed Mar 11 03:58:59 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","389","Audit: Firewall (UFW) Status","tests","Wed Mar 11 03:59:27 UTC 2026","passed","Wed Mar 11 03:59:27 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Wed Mar 11 03:59:06 UTC 2026","skipped","Wed Mar 11 03:59:06 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
