"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Standardization check: Ensures the node runs a supported Linux version.","800","Audit: OS Distribution Compliance","tests","2026-07-28","passed","2026-07-28","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","268","test_firewall_status[RU-MOW]","tests","2026-07-28","failed","2026-07-28","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","249","Audit: Firewall (UFW) Status","tests","2026-07-28","passed","2026-07-28","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1183","Audit: Fail2Ban Service with Self-Healing","tests","2026-07-28","passed","2026-07-28","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","1617","test_os_version[NL-AMS]","tests","2026-07-28","passed","2026-07-28","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","234","test_firewall_status[NL-AMS]","tests","2026-07-28","passed","2026-07-28","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","2026-07-28","skipped","2026-07-28","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","324","test_firewall_status[AT-VIE]","tests","2026-07-28","passed","2026-07-28","TestSecurityRules","test_audit_rules","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","263","Audit: Firewall (UFW) Status","tests","2026-07-28","passed","2026-07-28","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1534","test_fail2ban_status[DE-DUS]","tests","2026-07-28","passed","2026-07-28","TestSecurityRules","test_audit_rules","",""
