"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3286","test_os_version[DE-DUS]","tests","Sun Mar 08 03:59:52 UTC 2026","passed","Sun Mar 08 03:59:56 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","262","Smoke Test: SSH Connectivity","tests","Sun Mar 08 04:00:17 UTC 2026","passed","Sun Mar 08 04:00:17 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","206","test_ssh_root_login_disabled[AT-VIE]","tests","Sun Mar 08 04:00:04 UTC 2026","skipped","Sun Mar 08 04:00:04 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1427","test_fail2ban_status[NL-AMS]","tests","Sun Mar 08 03:59:57 UTC 2026","passed","Sun Mar 08 03:59:58 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","207","Smoke Test: SSH Connectivity","tests","Sun Mar 08 04:00:17 UTC 2026","passed","Sun Mar 08 04:00:17 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","5550","Network: Download Speed via Global CDN","tests","Sun Mar 08 04:00:11 UTC 2026","passed","Sun Mar 08 04:00:17 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1256","Audit: Fail2Ban Service with Self-Healing","tests","Sun Mar 08 04:00:23 UTC 2026","passed","Sun Mar 08 04:00:25 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","436","test_firewall_status[RU-MOW]","tests","Sun Mar 08 03:59:56 UTC 2026","passed","Sun Mar 08 03:59:57 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","312","test_firewall_status[DE-DUS]","tests","Sun Mar 08 03:59:57 UTC 2026","passed","Sun Mar 08 03:59:57 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","201","test_ssh_root_login_disabled[DE-DUS]","tests","Sun Mar 08 04:00:04 UTC 2026","skipped","Sun Mar 08 04:00:05 UTC 2026","TestSecurityRules","test_audit_rules","",""
