"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1242","Audit: Fail2Ban Service with Self-Healing","tests","Tue Apr 07 04:23:07 UTC 2026","passed","Tue Apr 07 04:23:08 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","1064","Network: Download Speed via Global CDN","tests","Tue Apr 07 04:22:41 UTC 2026","passed","Tue Apr 07 04:22:42 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","285","test_firewall_status[DE-DUS]","tests","Tue Apr 07 04:22:33 UTC 2026","passed","Tue Apr 07 04:22:34 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","1390","test_fail2ban_status[NL-AMS]","tests","Tue Apr 07 04:22:34 UTC 2026","passed","Tue Apr 07 04:22:35 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","2419","test_os_version[RU-MOW]","tests","Tue Apr 07 04:22:27 UTC 2026","passed","Tue Apr 07 04:22:30 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue Apr 07 04:22:41 UTC 2026","skipped","Tue Apr 07 04:22:41 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","255","Audit: Firewall (UFW) Status","tests","Tue Apr 07 04:23:05 UTC 2026","passed","Tue Apr 07 04:23:05 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","825","Audit: OS Distribution Compliance","tests","Tue Apr 07 04:23:04 UTC 2026","passed","Tue Apr 07 04:23:05 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","191","Smoke Test: SSH Connectivity","tests","Tue Apr 07 04:23:01 UTC 2026","passed","Tue Apr 07 04:23:01 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1537","Audit: Fail2Ban Service with Self-Healing","tests","Tue Apr 07 04:23:08 UTC 2026","passed","Tue Apr 07 04:23:10 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","219","test_firewall_status[NL-AMS]","tests","Tue Apr 07 04:22:33 UTC 2026","passed","Tue Apr 07 04:22:33 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","181","test_ssh_root_login_disabled[NL-AMS]","tests","Tue Apr 07 04:22:40 UTC 2026","skipped","Tue Apr 07 04:22:40 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue Apr 07 04:22:41 UTC 2026","skipped","Tue Apr 07 04:22:41 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
