"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","374","Audit: Firewall (UFW) Status","tests","Wed Apr 29 05:16:53 UTC 2026","passed","Wed Apr 29 05:16:53 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Standardization check: Ensures the node runs a supported Linux version.","1177","Audit: OS Distribution Compliance","tests","Wed Apr 29 05:16:46 UTC 2026","passed","Wed Apr 29 05:16:47 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","338","Audit: Firewall (UFW) Status","tests","Wed Apr 29 05:16:51 UTC 2026","passed","Wed Apr 29 05:16:52 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","3803","Network: Download Speed via Global CDN","tests","Wed Apr 29 05:16:35 UTC 2026","passed","Wed Apr 29 05:16:39 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","290","Smoke Test: SSH Connectivity","tests","Wed Apr 29 05:16:45 UTC 2026","passed","Wed Apr 29 05:16:46 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3169","test_os_version[RU-MOW]","tests","Wed Apr 29 05:16:11 UTC 2026","passed","Wed Apr 29 05:16:14 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","438","test_firewall_status[DE-DUS]","tests","Wed Apr 29 05:16:19 UTC 2026","passed","Wed Apr 29 05:16:20 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","299","test_ssh_root_login_disabled[AT-VIE]","tests","Wed Apr 29 05:16:29 UTC 2026","skipped","Wed Apr 29 05:16:30 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2120","test_fail2ban_status[NL-AMS]","tests","Wed Apr 29 05:16:20 UTC 2026","passed","Wed Apr 29 05:16:22 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2247","test_fail2ban_status[AT-VIE]","tests","Wed Apr 29 05:16:22 UTC 2026","passed","Wed Apr 29 05:16:24 UTC 2026","TestSecurityRules","test_audit_rules","",""
