"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue Apr 28 05:19:50 UTC 2026","skipped","Tue Apr 28 05:19:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1846","Audit: Fail2Ban Service with Self-Healing","tests","Tue Apr 28 05:20:14 UTC 2026","passed","Tue Apr 28 05:20:16 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-002: Firewall (UFW) must be active.
        Logic: We check the command output 'ufw status' explicitly.
        We expect to see 'Status: active'. This covers both Ubuntu and Debian correctly,
        avoiding false negatives from systemd service status.
        ","361","test_firewall_status[NL-AMS]","tests","Tue Apr 28 05:19:37 UTC 2026","passed","Tue Apr 28 05:19:38 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue Apr 28 05:19:50 UTC 2026","skipped","Tue Apr 28 05:19:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","317","test_ssh_root_login_disabled[NL-AMS]","tests","Tue Apr 28 05:19:49 UTC 2026","skipped","Tue Apr 28 05:19:49 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","294","Smoke Test: SSH Connectivity","tests","Tue Apr 28 05:20:05 UTC 2026","passed","Tue Apr 28 05:20:05 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","316","Smoke Test: SSH Connectivity","tests","Tue Apr 28 05:20:04 UTC 2026","passed","Tue Apr 28 05:20:05 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","315","test_ssh_root_login_disabled[AT-VIE]","tests","Tue Apr 28 05:19:49 UTC 2026","skipped","Tue Apr 28 05:19:49 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","2145","Audit: Fail2Ban Service with Self-Healing","tests","Tue Apr 28 05:20:16 UTC 2026","passed","Tue Apr 28 05:20:18 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","6467","Network: Download Speed via Global CDN","tests","Tue Apr 28 05:19:58 UTC 2026","passed","Tue Apr 28 05:20:04 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","380","Audit: Firewall (UFW) Status","tests","Tue Apr 28 05:20:11 UTC 2026","passed","Tue Apr 28 05:20:11 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies that the server is reachable and accepting SSH commands.
        This is the foundation for all other infrastructure tests.
        ","316","Smoke Test: SSH Connectivity","tests","Tue Apr 28 05:20:04 UTC 2026","passed","Tue Apr 28 05:20:04 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","292","test_ssh_root_login_disabled[DE-DUS]","tests","Tue Apr 28 05:19:50 UTC 2026","skipped","Tue Apr 28 05:19:50 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Tue Apr 28 05:19:50 UTC 2026","skipped","Tue Apr 28 05:19:50 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"Standardization check: Ensures the node runs a supported Linux version.","1292","Audit: OS Distribution Compliance","tests","Tue Apr 28 05:20:05 UTC 2026","passed","Tue Apr 28 05:20:07 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3168","test_os_version[RU-MOW]","tests","Tue Apr 28 05:19:30 UTC 2026","passed","Tue Apr 28 05:19:33 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-003: Intrusion Prevention System (Fail2Ban).
        Self-Healing 2.0: Install if missing, AND restart if stopped/crashed.
        ","2353","test_fail2ban_status[AT-VIE]","tests","Tue Apr 28 05:19:41 UTC 2026","passed","Tue Apr 28 05:19:44 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","3009","test_os_version[AT-VIE]","tests","Tue Apr 28 05:19:27 UTC 2026","passed","Tue Apr 28 05:19:30 UTC 2026","TestSecurityRules","test_audit_rules","",""
