"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon Mar 02 04:02:16 UTC 2026","skipped","Mon Mar 02 04:02:16 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-004: OS Standardization (Ubuntu/Debian).
        Logic: Verify that the server runs a supported Linux distribution.
        This prevents 'configuration drift' where servers become too different to manage.
        ","1673","test_os_version[NL-AMS]","tests","Mon Mar 02 04:01:57 UTC 2026","passed","Mon Mar 02 04:01:59 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","271","test_ssh_root_login_disabled[RU-MOW]","tests","Mon Mar 02 04:02:16 UTC 2026","skipped","Mon Mar 02 04:02:16 UTC 2026","TestSecurityRules","test_audit_rules","",""
"Standardization check: Ensures the node runs a supported Linux version.","834","Audit: OS Distribution Compliance","tests","Mon Mar 02 04:02:31 UTC 2026","passed","Mon Mar 02 04:02:32 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1672","Audit: Fail2Ban Service with Self-Healing","tests","Mon Mar 02 04:02:36 UTC 2026","passed","Mon Mar 02 04:02:37 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"Ensures that the Uncomplicated Firewall (UFW) is active and protecting the node.","226","Audit: Firewall (UFW) Status","tests","Mon Mar 02 04:02:32 UTC 2026","passed","Mon Mar 02 04:02:32 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
"
        Measures the Round-Trip Time (RTT) from the local machine to the server.
        Ensures that latency is within acceptable limits for a stable VPN connection.
        ","0","Network: Latency and Packet Loss (Client to Server)","tests","Mon Mar 02 04:02:16 UTC 2026","skipped","Mon Mar 02 04:02:16 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        REQ-001: SSH Root Login must be disabled.
        Logic: Check /etc/ssh/sshd_config for 'PermitRootLogin no'.
        (Marked as xfail: Currently we use root user for automation, architectural exception).
        ","179","test_ssh_root_login_disabled[NL-AMS]","tests","Mon Mar 02 04:02:15 UTC 2026","skipped","Mon Mar 02 04:02:15 UTC 2026","TestSecurityRules","test_audit_rules","",""
"
        Verifies the server's internet bandwidth by downloading a test file from a Global CDN.
        This simulates real-world heavy usage (e.g., 4K video streaming).
        ","2815","Network: Download Speed via Global CDN","tests","Mon Mar 02 04:02:19 UTC 2026","passed","Mon Mar 02 04:02:22 UTC 2026","TestNetworkPerformance","Network Performance & Capacity","",""
"
        Verifies Fail2Ban service.
        If it is missing or stopped, the test attempts to fix the system automatically.
        ","1192","Audit: Fail2Ban Service with Self-Healing","tests","Mon Mar 02 04:02:37 UTC 2026","passed","Mon Mar 02 04:02:39 UTC 2026","TestSecurityInfrastructure","Infrastructure Security Audit","",""
